       1144.79981363       019193.7
       1145.38356662       034912.6
       1145.9672451       018625.9
       1146.55099809       044686.8
       1147.13467658       027792.0
       1147.71842957       013726.5
       1148.30210805       021538.7
       1148.88586104       024779.7
       1149.46953952       06597.19
       1150.05329251       02169.45
       1150.636971       011092.8
       1151.22072399       024903.5
       1151.80440247       024182.9
       1152.38815546       036757.6
       1152.97183394       024163.2
       1153.55551243       021240.1
       1154.13926542       022754.0
       1154.7229439       021485.6
       1155.30662239       034144.4
       1155.89037538       09415.71
       1156.47405386       025942.9
       1157.05773234       041485.8
       1157.64141083       046282.7
       1158.22516382       039684.4
       1158.8088423       052245.3
       1159.39252079       039685.4
       1159.97619927       026297.5
       1160.55987775       027674.6
       1161.14355624       062028.4
       1161.72723472       047475.6
       1162.31098771       039536.8
       1162.89466619       044866.6
       1163.47834468       045879.5
       1164.06202316       048367.1
       1164.64570165       036407.1
       1165.22938013       054815.7
       1165.81305861       041740.8
       1166.39666259       035481.0
       1166.98034108       037135.2
       1167.56401956       048050.4
       1168.14769804       030899.2
       1168.73137653       034835.4
       1169.31505501       052852.3
       1169.8987335       049759.0
       1170.48233747       043161.5
       1171.06601596       075009.0
       1171.64969444       074642.2
       1172.23337293       097466.4
       1172.8169769       094590.9
       1173.40065539       121454.0
       1173.98433387       156420.0
       1174.56793785       169484.0
       1175.15161633       172017.0
       1175.73529482       181836.0
       1176.3188988       171289.0
       1176.90257728       130358.0
       1177.48618126       105081.0
       1178.06985974       098431.5
       1178.65346372       079302.5
       1179.23714221       078217.1
       1179.82074618       076990.6
       1180.40442467       059127.5
       1180.98802865       059054.6
       1181.57170713       051246.7
       1182.15531111       056579.6
       1182.73891509       047719.1
       1183.32259357       052706.7
       1183.90619755       036814.6
       1184.48980153       045802.3
       1185.07348001       046966.2
       1185.65708399       056509.0
       1186.24068797       041816.0
       1186.82436645       047265.0
       1187.40797043       039582.2
       1187.99157441       041212.6
       1188.57517838       033362.7
       1189.15878236       037742.7
       1189.74238634       034961.5
       1190.32606483       007721.4
       1190.9096688       08880.97
       1191.49327278       032402.5
       1192.07687676       029146.3
       1192.66048074       041314.4
       1193.24408472       042991.4
       1193.82768869       041276.0
       1194.41129267       048040.6
       1194.99489665       063216.5
       1195.57850063       035883.5
       1196.16210461       040376.4
       1196.74570858       055139.0
       1197.32923806       067434.1
       1197.91284204       056322.0
       1198.49644601       073938.3
       1199.08004999       056717.2
       1199.66365397       061258.6
       1200.24725795       058657.0
       1200.83078742       067023.1
       1201.4143914       103109.0
       1201.99799538       070377.4
       1202.58159935       086178.0
       1203.16512883       088941.1
       1203.74873281       103691.0
       1204.33233678       115761.0
       1204.91586626       118331.0
       1205.49947023       133815.0
       1206.08299971       142751.0
       1206.66660368       147693.0
       1207.25020766       162569.0
       1207.83373713       141263.0
       1208.41734111       157087.0
       1209.00087059       146748.0
       1209.58447456       164782.0
       1210.16800404       173741.0
       1210.75153351       206276.0
       1211.33513749       197318.0
       1211.91866696       214749.0
       1212.50227094       175540.0
       1213.08580041       141717.0
       1213.66932988       123849.0
       1214.25293386       124395.0
       1214.83646333       132207.0
       1215.4199928       117674.0
       1216.00352228       161490.0
       1216.58712626       209026.0
       1217.17065573       273114.0
       1217.7541852       250795.0
       1218.33771467       326326.0
       1218.92124414       299302.0
       1219.50484812       281366.0
       1220.08837759       231419.0
       1220.67190707       204339.0
       1221.25543654       180516.0
       1221.83896601       159205.0
       1222.42249548       148338.0
       1223.00602496       128343.0
       1223.58955443       117618.0
       1224.1730839       125221.0
       1224.75661337       110769.0
       1225.34014285       094038.7
       1225.92367232       091857.8
       1226.50720179       082251.6
       1227.09073126       089144.8
       1227.67418623       080950.7
       1228.2577157       055709.2
       1228.84124517       072963.3
       1229.42477465       071068.8
       1230.00830412       080115.0
       1230.59175909       064043.4
       1231.17528856       071396.2
       1231.75881803       067327.2
       1232.3423475       061515.1
       1232.92580247       074570.5
       1233.50933194       074665.2
       1234.09286141       068011.0
       1234.67631638       077446.1
       1235.25984585       092644.2
       1235.84330082       094101.3
       1236.42683029       118817.0
       1237.01028526       137163.0
       1237.59381473       175327.0
       1238.1773442       188249.0
       1238.76079917       203814.0
       1239.34425414       186569.0
       1239.92778361       145032.0
       1240.51123857       137220.0
       1241.09476805       110648.0
       1241.67822301       124673.0
       1242.26175249       114011.0
       1242.84520745       105617.0
       1243.42866242       102591.0
       1244.01219189       089443.5
       1244.59564686       089135.7
       1245.17910182       081754.7
       1245.76255679       084760.4
       1246.34608626       074781.5
       1246.92954123       084674.9
       1247.5129962       082681.8
       1248.09645116       091560.3
       1248.67990613       089714.9
       1249.2633611       083944.4
       1249.84689057       089310.7
       1250.43034554       236189.0
       1251.013726       295629.0
       1251.59725547       295085.0
       1252.18063593       279634.0
       1252.7641654       253894.0
       1253.34754586       280397.0
       1253.93107533       300065.0
       1254.5144558       283925.0
       1255.09798527       285039.0
       1255.68136573       277118.0
       1256.2648952       291202.0
       1256.84827566       281637.0
       1257.43180513       275534.0
       1258.01518559       285381.0
       1258.59856606       276003.0
       1259.18209553       247681.0
       1259.76547599       226320.0
       1260.34900546       209346.0
       1260.93238592       218332.0
       1261.51576638       208155.0
       1262.09929585       186382.0
       1262.68267632       202789.0
       1263.26605678       247960.0
       1263.84958625       236442.0
       1264.43296671       272420.0
       1265.01634717       283712.0
       1265.59987664       338241.0
       1266.1832571       346898.0
       1266.76663756       298012.0
       1267.35001802       295335.0
       1267.9335475       284403.0
       1268.51692796       303938.0
       1269.10030842       347419.0
       1269.68368888       343010.0
       1270.26721835       399048.0
       1270.85059881       409340.0
       1271.43397927       441659.0
       1272.01735973       389966.0
       1272.60074019       355331.0
       1273.18412066       343300.0
       1273.76765013       395735.0
       1274.35103059       382591.0
       1274.93441105       350568.0
       1275.51779151       322501.0
       1276.10117197       309738.0
       1276.68455243       329929.0
       1277.26793289       306676.0
       1277.85131335       289600.0
       1278.43484282       319595.0
       1279.01822329       338493.0
       1279.60160375       328196.0
       1280.18498421       337821.0
       1280.76836467       311542.0
       1281.35174513       292188.0
       1281.93512559       315152.0
       1282.51850605       336643.0
       1283.10188651       331104.0
       1283.68526697       326089.0
       1284.26864743       298517.0
       1284.85202789       296709.0
       1285.43540835       328341.0
       1286.01878881       305505.0
       1286.60216928       321456.0
       1287.18540072       340321.0
       1287.76878119       348024.0
       1288.35216165       361767.0
       1288.93554211       379471.0
       1289.51892257       368112.0
       1290.10230303       344680.0
       1290.68568349       385583.0
       1291.26906395       408053.0
       1291.85244441       421586.0
       1292.43567586       406065.0
       1293.01905632       474860.0
       1293.60243678       456812.0
       1294.18581724       516342.0
       1294.7691977       549336.0
       1295.35242915       601134.0
       1295.93580961       583424.0
       1296.51919007       504255.0
       1297.10257053       485205.0
       1297.68580198       458391.0
       1298.26918244       445287.0
       1298.8525629       460021.0
       1299.43594337       551094.0
       1300.01917481       562605.0
       1300.60255527       679617.0
       1301.18593574       779494.0
       1301.76916718       1.01921e+06
       1302.35254765       1.09503e+06
       1302.93592811       1.0712e+06
       1303.51915956       1.11421e+06
       1304.10254002       1.24158e+06
       1304.68592048       1.38299e+06
       1305.26915193       1.40621e+06
       1305.85253239       1.39646e+06
       1306.43591285       1.18578e+06
       1307.0191443       952491.0
       1307.60252476       818890.0
       1308.18575621       663649.0
       1308.76913667       644492.0
       1309.35236812       642491.0
       1309.93574858       515857.0
       1310.51898003       480391.0
       1311.10236049       398027.0
       1311.68574095       374657.0
       1312.2689724       356551.0
       1312.85235286       367563.0
       1313.43558431       419670.0
       1314.01881576       369500.0
       1314.60219622       379425.0
       1315.18542767       366613.0
       1315.76880813       374736.0
       1316.35203958       344120.0
       1316.93542004       329838.0
       1317.51865149       343482.0
       1318.10203195       344603.0
       1318.6852634       322171.0
       1319.26849484       305554.0
       1319.85187531       333000.0
       1320.43510675       310945.0
       1321.0183382       333993.0
       1321.60171866       358085.0
       1322.18495011       367190.0
       1322.76818156       374150.0
       1323.35156202       376666.0
       1323.93479347       341192.0
       1324.51802492       372936.0
       1325.10140538       358389.0
       1325.68463683       386142.0
       1326.26786828       414074.0
       1326.85109973       395772.0
       1327.43448019       409809.0
       1328.01771164       367894.0
       1328.60094309       368321.0
       1329.18417454       372237.0
       1329.767555       381557.0
       1330.35078645       380383.0
       1330.9340179       406276.0
       1331.51724935       463341.0
       1332.10048079       519004.0
       1332.68371224       626871.0
       1333.2670927       665350.0
       1333.85032415       758176.0
       1334.4335556       728239.0
       1335.01678705       719283.0
       1335.6000185       673639.0
       1336.18324995       645363.0
       1336.7664814       603636.0
       1337.34971285       598951.0
       1337.9329443       635629.0
       1338.51632476       611109.0
       1339.09955621       603732.0
       1339.68278766       493857.0
       1340.26601911       546060.0
       1340.84925056       543252.0
       1341.432482       534914.0
       1342.01571345       526188.0
       1342.5989449       472218.0
       1343.18217635       438266.0
       1343.7654078       396194.0
       1344.34863925       389239.0
       1344.9318707       400113.0
       1345.51510215       403464.0
       1346.09818459       398069.0
       1346.68141603       365258.0
       1347.26464748       371702.0
       1347.84787893       361586.0
       1348.43111038       377505.0
       1349.01434183       384332.0
       1349.59757328       389651.0
       1350.18080473       406368.0
       1350.76403618       392188.0
       1351.34711862       367958.0
       1351.93035007       381016.0
       1352.51358151       388120.0
       1353.09681296       388308.0
       1353.68004441       391002.0
       1354.26327586       409471.0
       1354.8463583       416826.0
       1355.42958975       405115.0
       1356.0128212       418823.0
       1356.59605265       404820.0
       1357.17913508       421861.0
       1357.76236653       425196.0
       1358.34559798       446217.0
       1358.92882943       429960.0
       1359.51191187       438157.0
       1360.09514332       407003.0
       1360.67837477       415155.0
       1361.2614572       396354.0
       1361.84468865       365904.0
       1362.4279201       331203.0
       1363.01100254       322976.0
       1363.59423399       337747.0
       1364.17746544       330094.0
       1364.76054788       370720.0
       1365.34377933       376479.0
       1365.92686176       346797.0
       1366.51009321       389953.0
       1367.09332466       341168.0
       1367.6764071       338748.0
       1368.25963855       356282.0
       1368.84272099       331720.0
       1369.42595243       337225.0
       1370.00903487       340655.0
       1370.59226632       337157.0
       1371.17534876       350052.0
       1371.75858021       394126.0
       1372.34166265       358461.0
       1372.92489409       366213.0
       1373.50797653       355187.0
       1374.09120798       348919.0
       1374.67429042       334220.0
       1375.25752187       347009.0
       1375.84060431       285622.0
       1376.42383575       345169.0
       1377.00691819       356006.0
       1377.59000063       386600.0
       1378.17323208       356988.0
       1378.75631452       399692.0
       1379.33954597       388126.0
       1379.9226284       359621.0
       1380.50571084       345751.0
       1381.08894229       374043.0
       1381.67202473       337578.0
       1382.25510716       355646.0
       1382.83833861       324102.0
       1383.42142105       368963.0
       1384.00450349       393319.0
       1384.58758593       394512.0
       1385.17081738       387228.0
       1385.75389981       377933.0
       1386.33698225       442066.0
       1386.92006469       435196.0
       1387.50329614       415245.0
       1388.08637857       457269.0
       1388.66946101       391837.0
       1389.25254345       428888.0
       1389.8357749       422803.0
       1390.41885734       500680.0
       1391.00193977       495718.0
       1391.58502221       606204.0
       1392.16810465       633911.0
       1392.75118709       744945.0
       1393.33441854       815637.0
       1393.91750097       841278.0
       1394.50058341       716637.0
       1395.08366585       590975.0
       1395.66674829       575741.0
       1396.24983072       578043.0
       1396.83291316       570877.0
       1397.4159956       573982.0
       1397.99907804       645593.0
       1398.58216047       675186.0
       1399.16524291       695566.0
       1399.74832535       623944.0
       1400.33140779       630625.0
       1400.91449022       638529.0
       1401.49757266       769295.0
       1402.0806551       792189.0
       1402.66373754       780490.0
       1403.24681997       667033.0
       1403.82990241       598692.0
       1404.41298485       546864.0
       1404.99606729       506326.0
       1405.57914972       416903.0
       1406.16223216       483366.0
       1406.7453146       434617.0
       1407.32839704       423757.0
       1407.91147947       484367.0
       1408.49456191       450440.0
       1409.07764435       444073.0
       1409.66057777       432553.0
       1410.24366021       429462.0
       1410.82674265       436092.0
       1411.40982509       432886.0
       1411.99290752       428618.0
       1412.57598996       382853.0
       1413.15892339       354617.0
       1413.74200583       351400.0
       1414.32508826       384766.0
       1414.9081707       354657.0
       1415.49125314       378404.0
       1416.07418656       374212.0
       1416.657269       357328.0
       1417.24035144       403080.0
       1417.82343388       411578.0
       1418.4063673       391127.0
       1418.98944974       344427.0
       1419.57253218       317597.0
       1420.1554656       347590.0
       1420.73854804       351858.0
       1421.32163048       346597.0
       1421.9045639       372608.0
       1422.48764634       398619.0
       1423.07072878       384935.0
       1423.6536622       385427.0
       1424.23674464       388830.0
       1424.81967807       381452.0
       1425.40276051       334086.0
       1425.98584294       336673.0
       1426.56877637       381363.0
       1427.15185881       380724.0
       1427.73479223       402484.0
       1428.31787467       416690.0
       1428.9008081       441244.0
       1429.48389053       506624.0
       1430.06697297       522486.0
       1430.6499064       522970.0
       1431.23298883       505149.0
       1431.81592226       419921.0
       1432.3990047       434456.0
       1432.98193812       436663.0
       1433.56487155       398528.0
       1434.14795399       424138.0
       1434.73088741       416058.0
       1435.31396985       416129.0
       1435.89690328       410025.0
       1436.47998571       376994.0
       1437.06291914       436635.0
       1437.64585257       416169.0
       1438.228935       402001.0
       1438.81186843       373720.0
       1439.39495087       383179.0
       1439.97788429       426773.0
       1440.56081772       410219.0
       1441.14390016       446556.0
       1441.72683358       390069.0
       1442.30976701       472113.0
       1442.89284945       474634.0
       1443.47578287       479991.0
       1444.0587163       481860.0
       1444.64164972       500079.0
       1445.22473216       576763.0
       1445.80766559       571950.0
       1446.39059901       550677.0
       1446.97353244       513206.0
       1447.55661488       420103.0
       1448.1395483       406734.0
       1448.72248173       414854.0
       1449.30541515       403049.0
       1449.88834858       384167.0
       1450.47143102       407154.0
       1451.05436444       463710.0
       1451.63729787       492684.0
       1452.22023129       483690.0
       1452.80316472       549721.0
       1453.38609815       529722.0
       1453.96903157       600941.0
       1454.55211401       602918.0
       1455.13504744       593799.0
       1455.71798086       520913.0
       1456.30091429       453339.0
       1456.88384771       435232.0
       1457.46678114       517798.0
       1458.04971457       508433.0
       1458.63264799       511220.0
       1459.21558142       605004.0
       1459.79851484       637249.0
       1460.38144827       610697.0
       1460.96438169       555556.0
       1461.54731512       565562.0
       1462.13024855       565621.0
       1462.71318197       616162.0
       1463.2961154       680606.0
       1463.87904882       660371.0
       1464.46198225       568256.0
       1465.04491568       567047.0
       1465.6278491       539232.0
       1466.21078253       522524.0
       1466.79371595       539666.0
       1467.37650037       450863.0
       1467.95943379       492010.0
       1468.54236722       407492.0
       1469.12530065       403920.0
       1469.70823407       433784.0
       1470.2911675       423226.0
       1470.87410092       457574.0
       1471.45688534       435069.0
       1472.03981876       430248.0
       1472.62275219       447276.0
       1473.20568562       419781.0
       1473.78861904       463355.0
       1474.37140346       395910.0
       1474.95433688       439725.0
       1475.53727031       398244.0
       1476.12020373       430400.0
       1476.70298815       407854.0
       1477.28592157       363694.0
       1477.868855       429266.0
       1478.45178843       394560.0
       1479.03457284       403196.0
       1479.61750627       443705.0
       1480.20043969       400034.0
       1480.78322411       404386.0
       1481.36615753       474712.0
       1481.94909096       474480.0
       1482.53187537       448688.0
       1483.1148088       485974.0
       1483.69759321       407323.0
       1484.28052664       422355.0
       1484.86346006       475460.0
       1485.44624448       486116.0
       1486.0291779       474748.0
       1486.61196232       525955.0
       1487.19489574       528872.0
       1487.77782917       593501.0
       1488.36061358       601053.0
       1488.94354701       664926.0
       1489.52633142       615605.0
       1490.10926485       562528.0
       1490.69204926       490926.0
       1491.27498269       468872.0
